0.762287	5.92543
0.918768	2.99354
1.0587	0.583721
0.906119	3.68677
0.888469	3.89888
1.18714	-2.24477
0.912227	3.0065
0.972666	1.67475
0.937505	2.27923
1.13312	-1.84638
1.33166	-4.443
0.953016	3.52133
0.59851	9.23538
0.690917	7.17885
1.01842	-0.147831
0.747184	6.02207
0.716912	6.80993
0.757236	5.79127
0.615335	8.68232
0.908812	2.49214
0.828731	4.62354
0.844045	3.47457
0.478948	11.8468
0.604867	8.7082
0.866149	2.87012
0.888611	2.63296
0.629932	8.3847
0.709295	6.10146
0.984203	-0.340501
0.813729	3.16839
0.715494	5.18552
0.624767	8.17735
0.876639	1.64072
0.745257	5.08628
0.771751	4.44106
0.619492	8.53468
0.851205	2.78216
0.640262	7.68797
0.647716	7.72858
0.628502	8.07515
0.652601	7.68235
0.856864	3.04944
0.72162	5.26363
0.770393	6.49799
1.00023	0.701785
0.813934	3.91389
0.607254	8.28863
0.758595	5.14037
0.97807	0.889516
0.692983	6.65211
0.79574	4.12569
0.853396	3.49108
0.84326	3.48129
0.572357	9.39088
0.653725	7.72044
0.881357	2.53306
0.989416	0.500122
0.802018	4.66557
0.872491	3.15557
0.69088	6.76935
0.812189	3.57669
0.820891	3.04287
0.840271	3.04521
0.820307	2.79472
0.913486	1.04731
0.840981	2.3849
0.737799	5.06729
0.745466	4.78387
0.992188	-0.897808
1.06291	-2.08083
0.841868	2.55652
0.918011	0.860846
0.842566	2.53651
0.910955	1.22338
0.842435	2.60519
0.7962	6.60314
1.20662	1.22713
1.10854	-1.78794
0.883807	2.36246
0.942509	1.40781
1.02171	-0.2529
0.952971	1.50428
1.30964	-6.2709
1.15633	-3.17288
1.10832	-1.76816
1.13769	-3.17557
1.06343	-1.71232
1.08686	-1.82986
0.837705	3.48903
0.911445	1.44136
0.893512	1.82498
1.29275	-6.00698
1.1408	-1.75114
1.10511	-0.951855
0.751893	5.82069
1.2611	-4.778
1.1478	-1.98622
0.906503	3.16225
1.16693	-2.36162
0.976089	1.38757
1.06766	0.264852
1.07957	-0.455409
0.936361	3.1333
1.10777	-1.39926
1.20734	-2.61506
1.08495	-0.116994
0.860607	3.38398
0.735315	6.34203
1.27259	-1.78628
1.11056	-2.25322
1.09134	-1.84715
1.30576	-5.78523
1.17073	-3.67331
1.00191	-0.32063
0.736639	5.6353
0.958932	0.667163
1.02465	-0.337124
0.773185	4.80398
0.694247	6.53309
1.09361	-2.34629
1.11071	-3.06994
0.830465	3.06347
1.14588	-3.58625
1.11772	-3.15132
0.809796	4.30992
0.992881	0.473382
1.02574	0.439219
1.17911	-3.03555
0.979314	0.876804
1.11754	-1.32916
0.976181	1.34686
0.908318	2.63126
1.02112	0.492275
0.816441	5.05887
1.10343	-1.27459
0.666782	8.6468
0.758329	5.97863
0.884729	3.51192
1.15503	-2.23297
1.01738	0.934885
0.854266	4.62196
0.816239	4.29176
0.782446	4.7887
0.920538	1.89111
0.731438	6.3117
0.70749	6.80256
0.741614	5.88879
0.737456	6.35822
0.779213	5.93042
1.03313	-0.312282
0.781802	5.03683
0.946874	1.39762
0.8495	3.28427
1.03156	0.0280277
0.867086	2.99134
0.934734	1.4505
1.09915	-2.73752
0.839054	2.84224
0.70139	5.72388
0.705517	5.75651
0.853755	2.6968
0.900989	1.59467
0.899406	1.247
1.01304	-0.982639
0.832022	3.56582
0.844221	2.53235
0.891673	1.73988
0.850967	2.19654
0.97484	-0.0501509
0.839359	3.16654
0.914769	1.07888
0.990505	-0.229132
0.781838	5.60013
0.708894	6.32157
0.781501	4.78101
0.866509	3.04452
0.816588	3.86935
0.865318	3.1299
0.826842	3.73736
0.708566	6.63395
0.684136	7.2805
0.715246	6.47953
0.924583	1.88367
0.959342	1.30239
0.865775	3.34374
0.250241	18.1133
0.0613677	21.5517
0.54326	12.7457
1.14675	-3.73801
1.13615	-3.33587
0.871501	3.63401
0.939664	0.116673
0.966367	0.00187171
0.827639	3.08345
0.337725	13.2946
0.876869	1.58143
0.789978	4.12425
0.982043	-0.351486
0.733389	5.46709
0.944235	0.161249
0.907077	0.888448
1.99536	-7.71274
1.0248	-0.741955
0.901291	2.5458
1.05206	-0.412071
1.13958	-2.45894
0.9018	2.7128
1.06454	-1.11516
1.23407	-4.79813
1.22853	-4.84476
1.00702	-0.202433
1.29337	-5.40437
0.948647	0.908285
1.0431	-0.851835
1.11926	-2.75189
1.12345	-2.57501
0.819035	3.56044
0.857224	3.28122
0.964595	0.430759
1.35792	-7.4521
0.931849	1.69408
0.801221	4.72123
1.07638	-0.744844
0.974106	1.08503
0.913099	2.63986
1.04089	0.051908
1.023	0.837734
0.634671	9.80904
1.05344	0.533082
0.887253	3.74255
0.877096	3.4836
0.915973	2.85989
1.03812	0.39698
0.999903	1.10524
0.910114	3.01212
0.817345	5.59306
0.999241	0.196129
1.34982	-7.78087
1.2113	-4.37402
1.03486	-0.853168
1.1335	-3.26021
0.952729	0.661759
1.01602	-0.465878
0.905321	1.91778
1.13426	-2.94518
0.954136	0.445427
0.78516	4.53117
0.854626	2.76487
1.07619	-2.24807
0.829088	3.15248
1.32291	-7.04846
1.31271	-6.50068
1.15687	-2.58262
0.685448	7.26486
0.92839	1.77111
1.04789	-0.680516
0.921392	1.91906
0.903535	2.62942
0.832348	4.36352
0.889017	3.33978
1.01608	0.80277
1.14208	-2.01633
1.02938	0.276977
0.974033	1.53644
1.01045	0.511815
1.01285	0.192976
0.895609	3.42058
1.03716	1.08527
1.03073	0.487915
0.54418	10.0009
0.799293	4.72448
0.981759	0.822243
0.902403	2.54324
0.813158	4.68926
0.78681	5.48152
0.910399	2.68629
0.759422	6.19783
0.839573	3.70992
0.590843	9.54099
0.791318	4.63644
0.718505	5.80493
0.815787	4.38704
0.751135	5.80656
0.772262	5.44634
0.533366	10.0966
0.569307	8.57597
1.01392	-0.970319
0.867005	2.51441
1.10499	-2.84572
0.879127	1.93638
0.715068	5.94586
0.698907	6.20461
1.18914	-4.54099
1.16606	-3.70604
0.900934	1.62499
0.847381	3.1596
0.86696	2.81488
0.867069	1.92575
1.13683	-3.15941
0.891028	4.59917
0.916675	1.98855
0.79308	4.80637
0.529401	10.4757
0.915355	1.93673
0.742628	5.29648
0.765522	5.45856
0.615955	8.87924
0.680218	7.73004
0.870772	3.18037
0.927129	1.80841
0.849141	3.23906
0.746573	5.35905
0.651514	7.73688
0.908741	2.17782
0.869675	3.23657
0.610952	8.57676
1.10842	-2.72341
0.829293	2.75411
1.0088	-0.876506
0.792548	3.8373
0.830311	3.08256
0.784205	3.91556
0.953031	0.669031
0.763292	5.11588
0.629062	8.52964
0.681728	7.01062
0.870429	2.54358
0.780833	3.68359
0.983026	0.22419
0.933336	0.949328
0.912602	1.69774
1.01623	3.43878
0.985421	2.08013
0.889576	0.452208
0.948188	-0.119315
0.829073	2.49895
0.835232	2.23635
0.757287	3.87373
0.747186	4.09835
0.723078	4.25665
0.794211	3.61743
1.09275	-3.61764
